"","LAIamp","a","b","Ts","Ti"
"GmWMC135_y2017_D1-0002",0.524177508173295,0.0165525968556741,0.00803499304978689,2733.33333333333,683.333333333333
"GmWMC135_y2017_D2-0042",0.405729596152865,0.0213195873575077,0.0130159101990042,2866.66666666667,616.666666666667
"GmWMC135_y2018_C1-0061",0.632624360594318,0.0249851928267545,0.0110529475419105,2733.33333333333,750
"GmWMC135_y2018_C2-0114",1.5688904311573,0.00300000986956161,0.00694056580460139,2466.66666666667,950
"GmWMC135_y2018_D1-0060",0.0760286743648463,0.0277088737428275,0.00407687916017291,2200,550
"GmWMC135_y2018_D2-0172",0.101278639834379,0.028191439809401,0.00378259311958277,2333.33333333333,550
"GmWMC135_y2019_W1-0023",0.960748521384294,0.00609377228726423,0.00839123804612049,2066.66666666667,816.666666666667
"GmWMC135_y2019_W4-0031",0.556852105154072,0.0226853127408176,0.00838716278612237,2066.66666666667,883.333333333333
"GmWMC136_y2017_C1-0149",2.21219203219543,0.026028762976405,0.00738507948629994,1533.33333333333,950
"GmWMC136_y2017_C2-0131",2.19306580052733,0.0219160660500537,0.0091923358689597,2333.33333333333,950
"GmWMC136_y2017_D1-0193",0.379951337771597,0.0200428899947533,0.0124743720897671,2333.33333333333,683.333333333333
"GmWMC136_y2017_D2-0046",0.41103475980624,0.0281907124459258,0.0123936537258908,2066.66666666667,750
"GmWMC136_y2018_C1-0053",0.599408945085735,0.0269077040288091,0.0101200280602828,1800,816.666666666667
"GmWMC136_y2018_C2-0071",0.701740045242607,0.0231619690096971,0.0102842749398548,2333.33333333333,816.666666666667
"GmWMC136_y2018_D1-0074",0.0450205826873395,0.0284817080675365,0.00676660845881047,2200,550
"GmWMC136_y2018_D2-0158",0.0883910104483079,0.0163338241156211,0.00335885025091963,2333.33333333333,816.666666666667
"GmWMC136_y2019_W1-0161",1.01075992146572,0.00509661619140787,0.00882789852208458,1533.33333333333,816.666666666667
"GmWMC136_y2019_W4-0063",0.186595655782029,0.013184129751948,0.00602503247718751,2333.33333333333,950
"GmWMC138_y2017_C1-0183",2.2561540965293,0.0176898655249222,0.00564654601953021,2600,1100
"GmWMC138_y2017_C2-0158",2.06656584372192,0.0211836083257034,0.00611021255805921,2600,1033.33333333333
"GmWMC138_y2017_D1-0116",0.416510417205976,0.00300000008595339,0.0086407691779101,2600,700
"GmWMC138_y2017_D2-0156",0.465772461531847,0.0218190049336341,0.00724223681133028,2733.33333333333,833.333333333333
"GmWMC138_y2018_C1-0154",0.662370420606578,0.0243471118626532,0.00994324669690118,2733.33333333333,766.666666666667
"GmWMC138_y2018_C2-0002",0.571002724463508,0.0149098629080261,0.0113425041331252,2600,766.666666666667
"GmWMC138_y2018_D1-0066",0.0778911182166525,0.0206711563689172,0.00546741771427994,3400,700
"GmWMC138_y2018_D2-0058",0.110553012998586,0.0168069784148937,0.00527693269511986,2600,700
"GmWMC138_y2019_W1-0028",0.740537704068218,0.0272522563382574,0.00795682958731325,2733.33333333333,900
"GmWMC138_y2019_W4-0071",0.0454661202836859,0.0117538807736786,0.00350262712295572,3133.33333333333,1100
"GmWMC140_y2017_C1-0140",1.97037841932093,0.0265649516516957,0.00706837062210666,2066.66666666667,950
"GmWMC140_y2017_C2-0024",1.26269132292073,0.0119131819026735,0.0061273810246614,1533.33333333333,950
"GmWMC140_y2017_D1-0012",0.604108365563603,0.028815398771218,0.0075343946792984,2200,750
"GmWMC140_y2017_D2-0069",0.379905482573169,0.0244171181134236,0.0104472194905002,2200,683.333333333333
"GmWMC140_y2018_C1-0187",0.794340573715033,0.0145756653743582,0.0107505285046444,2333.33333333333,816.666666666667
"GmWMC140_y2018_C2-0147",1.28074127436489,0.00306342873743224,0.00725983124541961,2200,950
"GmWMC140_y2018_D1-0192",0.0239591742943642,0.00300000024894888,0.0026736442605515,1533.33333333333,816.666666666667
"GmWMC140_y2018_D2-0015",0.0386809722946714,0.00300000044370157,0.0045713939953236,1533.33333333333,616.666666666667
"GmWMC140_y2019_W1-0094",0.642567674766476,0.0183223666228178,0.00810970194917155,1533.33333333333,950
"GmWMC140_y2019_W4-0081",0.122058483424253,0.0213563482472552,0.00437053198313637,1533.33333333333,950
"GmWMC141_y2017_C1-0175",2.2776688968273,0.0228950882214702,0.00811276053436927,2866.66666666667,950
"GmWMC141_y2017_C2-0070",2.48694703732666,0.0122322156394637,0.00715268949081968,3000,950
"GmWMC141_y2017_D1-0111",0.374885698142089,0.0153133637681645,0.0126981007895855,3133.33333333333,616.666666666667
"GmWMC141_y2017_D2-0034",0.34458506956089,0.0181304271254975,0.0193811063442511,3000,683.333333333333
"GmWMC141_y2018_C1-0155",0.68550560994415,0.012406806191117,0.0105168104500574,2600,750
"GmWMC141_y2018_C2-0068",0.68208122486748,0.0219820564336208,0.011910817261799,2600,750
"GmWMC141_y2018_D1-0040",0.0753826812812593,0.0198567513568424,0.00543536298953374,2466.66666666667,550
"GmWMC141_y2018_D2-0198",0.0845595585010961,0.0219912230572047,0.00651728981698792,2333.33333333333,550
"GmWMC141_y2019_W1-0045",0.959184033250465,0.0073098492543301,0.0082482551932959,2333.33333333333,950
"GmWMC141_y2019_W4-0054",0.0577658623759686,0.00848229411448049,0.00368306532992907,2733.33333333333,950
"GmWMC142_y2017_C1-0029",2.19256234908236,0.0114160844312505,0.00620201794474756,3000,950
"GmWMC142_y2017_C2-0171",1.91359006937722,0.0270378527795464,0.00612560549613887,3400,950
"GmWMC142_y2017_D1-0117",0.564877409562487,0.0149016208082332,0.0123889426541732,3400,616.666666666667
"GmWMC142_y2017_D2-0174",0.502014446751866,0.019183906308592,0.011811838192179,2733.33333333333,683.333333333333
"GmWMC142_y2018_C1-0194",0.717044854346198,0.0139580214485675,0.0117041149883966,2600,750
"GmWMC142_y2018_C2-0096",0.697480460019067,0.0252685387180743,0.0128350620622489,3400,750
"GmWMC142_y2018_D1-0088",0.0735706509310762,0.0211011974553902,0.00478308826855778,3400,550
"GmWMC142_y2018_D2-0077",0.0993131865534337,0.025596175043484,0.00982025401284267,2600,550
"GmWMC142_y2019_W1-0109",0.432884634539889,0.0145878264681164,0.0113704732213031,3400,750
"GmWMC142_y2019_W4-0062",0.149452230464507,0.00976472727010285,0.00586421671922631,3000,950
"GmWMC143_y2017_C1-0136",1.46062618207365,0.00304688955596764,0.00729832734249496,2066.66666666667,883.333333333333
"GmWMC143_y2017_C2-0182",2.21406379971179,0.0211749638094463,0.00646528507263219,2200,950
"GmWMC143_y2017_D1-0093",0.755717306959787,0.0191886975614822,0.00768089982738628,2600,750
"GmWMC143_y2017_D2-0198",0.556959366508442,0.0171254916792857,0.00544198735707733,2866.66666666667,950
"GmWMC143_y2018_C1-0095",0.730623263286992,0.0176554445753997,0.0102436862898112,2866.66666666667,816.666666666667
"GmWMC143_y2018_C2-0120",1.45465926830023,0.00300000029296253,0.0072180348487957,2066.66666666667,950
"GmWMC143_y2018_D1-0101",0.0478933206692971,0.0263931846273673,0.00345894074195475,2066.66666666667,550
"GmWMC143_y2018_D2-0171",0.120570538785024,0.0232729522082396,0.00674313016567237,2200,616.666666666667
"GmWMC143_y2019_W1-0042",0.782714009816642,0.00541536036175307,0.00836849813432234,2466.66666666667,883.333333333333
"GmWMC143_y2019_W4-0177",0.204334421033409,0.0110534428140843,0.0040372298993607,2333.33333333333,950
"GmWMC144_y2017_C1-0118",3.0204646454466,0.0238734322152896,0.00579428459844732,2066.66666666667,1100
"GmWMC144_y2017_C2-0038",1.94302935866434,0.00326493927451201,0.0057426914538639,1666.66666666667,1033.33333333333
"GmWMC144_y2017_D1-0191",0.578589272691699,0.025699347304696,0.00793305393566841,2066.66666666667,766.666666666667
"GmWMC144_y2017_D2-0184",0.50022367266333,0.028214608541445,0.00736534992034919,2066.66666666667,833.333333333333
"GmWMC144_y2018_C1-0096",0.591619651065908,0.0288566163063202,0.0123166677892091,1666.66666666667,766.666666666667
"GmWMC144_y2018_C2-0080",0.628480176864872,0.00604513136190974,0.00933242698580077,1400,900
"GmWMC144_y2018_D1-0139",0.108175344314771,0.00347426016205518,0.00484674391703545,1266.66666666667,766.666666666667
"GmWMC144_y2018_D2-0124",0.0618303220230028,0.0203883673418835,0.00296643605364814,1266.66666666667,1100
"GmWMC144_y2019_W1-0138",0.432611928069718,0.00801941850286261,0.00795861586578422,1266.66666666667,833.333333333333
"GmWMC144_y2019_W4-0038",0.1939855203845,0.00920567737668672,0.00639183828319662,1266.66666666667,1100
"GmWMC146_y2017_C1-0009",0.782278014231347,0.0099767128538903,0.0102406098650008,1533.33333333333,950
"GmWMC146_y2017_C2-0026",1.42411937961239,0.00715184294374303,0.00531416010758302,1533.33333333333,950
"GmWMC146_y2017_D1-0110",0.764059513414223,0.0254384388425118,0.00648840433794386,2066.66666666667,750
"GmWMC146_y2017_D2-0056",0.70972520323184,0.0292598011538935,0.00849816420550885,2066.66666666667,750
"GmWMC146_y2018_C1-0017",0.990238610608999,0.00300001722921788,0.00780966552382135,2066.66666666667,883.333333333333
"GmWMC146_y2018_C2-0013",1.05154137119841,0.0030000000580694,0.00568292227851404,1533.33333333333,950
"GmWMC146_y2018_D1-0043",0.0773004138694435,0.00300000045886801,0.00628437006627422,1400,550
"GmWMC146_y2018_D2-0017",0.0549958598892416,0.0030000004485006,0.00701600482431971,1266.66666666667,616.666666666667
"GmWMC146_y2019_W1-0038",0.761967169956325,0.0279687312999546,0.00764797627669138,2066.66666666667,883.333333333333
"GmWMC146_y2019_W4-0110",0.468172421885985,0.0137169388246451,0.00796439535168337,1266.66666666667,950
"GmWMC147_y2017_C1-0051",2.14955929906467,0.0131150299162575,0.00543243749463717,2600,950
"GmWMC147_y2017_C2-0088",3.06329273761461,0.01366364985866,0.00650856863192119,2466.66666666667,950
"GmWMC147_y2017_D1-0102",0.606591429599466,0.00468883608350639,0.0097628104555024,1933.33333333333,683.333333333333
"GmWMC147_y2017_D2-0178",0.486632731649499,0.00528138289576906,0.0107986200928895,1800,750
"GmWMC147_y2018_C1-0018",1.29193033627731,0.00300000675922003,0.00650448317407017,1800,950
"GmWMC147_y2018_C2-0064",1.07477905257324,0.00328672193488603,0.00878480263435115,1800,816.666666666667
"GmWMC147_y2018_D1-0154",0.0654298198479129,0.0251567100797348,0.0020000000619209,2200,550
"GmWMC147_y2018_D2-0174",0.167746359152565,0.0211418559670511,0.00328754549484183,2600,750
"GmWMC147_y2019_W1-0050",1.1821409781394,0.00433279837823923,0.00713968505745439,1800,883.333333333333
"GmWMC147_y2019_W4-0078",0.291472638895868,0.00549112800903433,0.00862180469804155,1800,816.666666666667
"GmWMC148_y2017_C1-0007",1.27646376877227,0.00300000009108283,0.00710390995973312,2066.66666666667,883.333333333333
"GmWMC148_y2017_C2-0181",1.92584236018446,0.0273483684286649,0.0057809127445167,2866.66666666667,950
"GmWMC148_y2017_D1-0078",0.486182633050463,0.0221826036313557,0.0069875607154133,2866.66666666667,683.333333333333
"GmWMC148_y2017_D2-0052",0.6262721052853,0.0225746809772531,0.00999057233462719,2333.33333333333,683.333333333333
"GmWMC148_y2018_C1-0031",0.685118143315713,0.0229900830927723,0.00828284050849629,2733.33333333333,883.333333333333
"GmWMC148_y2018_C2-0167",0.719277357329247,0.00669509582777921,0.00919357069727133,2066.66666666667,816.666666666667
"GmWMC148_y2018_D1-0195",0.0849931833377439,0.0282668215616114,0.00461105027965444,2200,550
"GmWMC148_y2018_D2-0089",0.0892887074379397,0.0190737523763675,0.00731503061170758,2066.66666666667,550
"GmWMC148_y2019_W1-0021",0.891744197606987,0.0224865374694186,0.00724332192431206,2866.66666666667,950
"GmWMC148_y2019_W4-0093",0.114286493164185,0.0152615371014133,0.00267676713243613,2866.66666666667,950
"GmWMC150_y2017_C1-0056",1.12876052267891,0.0209005073257822,0.00459137961667828,2200,1100
"GmWMC150_y2017_C2-0009",1.73849287397827,0.00553129227841109,0.00664607082722933,1533.33333333333,1100
"GmWMC150_y2017_D1-0140",0.404042250252569,0.0273305621887233,0.00948289127311738,2066.66666666667,700
"GmWMC150_y2017_D2-0061",0.411501408704943,0.0238880233409781,0.0127731434346935,2200,700
"GmWMC150_y2018_C1-0014",1.20743415737217,0.00396436903039328,0.00731566412590568,1800,1033.33333333333
"GmWMC150_y2018_C2-0009",1.04128115868216,0.00315905774179107,0.00598102879730342,1666.66666666667,1033.33333333333
"GmWMC150_y2018_D1-0191",0.0531154982364151,0.00300000006446176,0.0057451842173885,1533.33333333333,700
"GmWMC150_y2018_D2-0051",0.0361184022118655,0.00300000009571213,0.00511208347883709,1533.33333333333,700
"GmWMC150_y2019_W1-0113",0.379337709282829,0.00537822220464321,0.00824627734118951,1533.33333333333,900
"GmWMC150_y2019_W4-0011",0.179956865621382,0.0299463353009634,0.00766196330496257,1533.33333333333,966.666666666667
"GmWMC151_y2017_C1-0199",2.20828412489338,0.00300000220598287,0.00580393100952123,1933.33333333333,966.666666666667
"GmWMC151_y2017_C2-0198",3.11182926663917,0.026359675534586,0.00559521733610855,1933.33333333333,1100
"GmWMC151_y2017_D1-0091",0.588553514070421,0.0260008249692406,0.00923805314731296,2066.66666666667,700
"GmWMC151_y2017_D2-0197",0.583335657812919,0.0246454348253428,0.0047867919359077,2066.66666666667,966.666666666667
"GmWMC151_y2018_C1-0131",1.15849775385684,0.00300000087923138,0.00548404474680696,1533.33333333333,1033.33333333333
"GmWMC151_y2018_C2-0132",1.07577815971126,0.00300000011226781,0.00684695706534729,1666.66666666667,900
"GmWMC151_y2018_D1-0116",0.100088489844839,0.00300000294605315,0.00547959908096043,1266.66666666667,700
"GmWMC151_y2018_D2-0112",0.17958083307697,0.0284152810725378,0.00360156858254555,1933.33333333333,966.666666666667
"GmWMC151_y2019_W1-0116",0.599065414916159,0.00872047355269508,0.0084879785884209,1266.66666666667,833.333333333333
"GmWMC151_y2019_W4-0079",0.256881734237402,0.0106530796641728,0.0056801273305638,1266.66666666667,1100
"GmWMC152_y2017_C1-0001",1.30279099228338,0.00344967190289793,0.00563011093440196,1533.33333333333,950
"GmWMC152_y2017_C2-0168",1.255102444159,0.0210132422223915,0.00643652683193096,2333.33333333333,950
"GmWMC152_y2017_D1-0199",0.394092166266938,0.0184183503206785,0.00527859995693978,2333.33333333333,950
"GmWMC152_y2017_D2-0143",0.499710301798685,0.0291436564570991,0.0115430487852832,2200,683.333333333333
"GmWMC152_y2018_C1-0074",0.752489281816796,0.0249589192276328,0.0110195651595055,2066.66666666667,816.666666666667
"GmWMC152_y2018_C2-0168",0.725467152284073,0.00753278182249722,0.0088641097778542,1533.33333333333,816.666666666667
"GmWMC152_y2018_D1-0084",0.0655051420872068,0.0219938848536112,0.00773690427820483,1533.33333333333,550
"GmWMC152_y2018_D2-0183",0.0929779453524872,0.00300000123940163,0.00459785898190349,1533.33333333333,683.333333333333
"GmWMC152_y2019_W1-0001",1.04596650398702,0.0135854789195694,0.00805905958670048,2066.66666666667,883.333333333333
"GmWMC152_y2019_W4-0016",0.389147464844923,0.00595757405765235,0.00739970292736287,1533.33333333333,950
"GmWMC153_y2017_C1-0010",1.28376099369617,0.0263700311759132,0.00883835329165255,3400,816.666666666667
"GmWMC153_y2017_C2-0105",1.9322076256937,0.0287876336116487,0.00726302048988881,2600,883.333333333333
"GmWMC153_y2017_D1-0165",0.714444906533372,0.0121863120771188,0.00757096933183428,3133.33333333333,750
"GmWMC153_y2017_D2-0039",0.595033788042242,0.0124398309868167,0.00830513678370693,3400,750
"GmWMC153_y2018_C1-0050",0.813800746187737,0.0294648953815859,0.00839876421759983,2600,883.333333333333
"GmWMC153_y2018_C2-0157",0.835190881773196,0.0121845945439197,0.011769833983005,3400,750
"GmWMC153_y2018_D1-0173",0.0646028189448514,0.0205136288828469,0.00200000020424463,3400,550
"GmWMC153_y2018_D2-0002",0.0388061941446389,0.0163115501373124,0.00200000001669752,2600,550
"GmWMC153_y2019_W1-0196",0.768984709079639,0.00542223681281357,0.00740994282036001,2600,950
"GmWMC153_y2019_W4-0015",0.350542474438582,0.0233469421606849,0.00672338754808034,2600,883.333333333333
"GmWMC154_y2017_C1-0025",1.75773247850568,0.00300006763468374,0.00654629950078918,2333.33333333333,950
"GmWMC154_y2017_C2-0071",2.44399013999689,0.0141486631879794,0.0068457850631753,2733.33333333333,950
"GmWMC154_y2017_D1-0080",0.608529160727075,0.0187536338033279,0.00879710169851763,3133.33333333333,683.333333333333
"GmWMC154_y2017_D2-0005",0.656222488370621,0.0158640150579368,0.00813896980901415,2866.66666666667,750
"GmWMC154_y2018_C1-0164",0.664592816823867,0.0224151793992164,0.0121732569264848,2333.33333333333,750
"GmWMC154_y2018_C2-0026",0.708250488726149,0.0153427937904277,0.00950319812611788,2333.33333333333,816.666666666667
"GmWMC154_y2018_D1-0196",0.0485469798620182,0.0212856449253615,0.00374921144479621,2600,550
"GmWMC154_y2018_D2-0053",0.0449134756869971,0.0181452523954559,0.00472804275905031,2466.66666666667,616.666666666667
"GmWMC154_y2019_W1-0099",0.881847804019793,0.0194491376092917,0.00907011670862547,2600,816.666666666667
"GmWMC154_y2019_W4-0053",0.098193926005246,0.00857548450840561,0.00325861377857872,3000,950
"GmWMC155_y2017_C1-0154",3.28362096943113,0.0285158820085519,0.00576785763547335,2466.66666666667,1100
"GmWMC155_y2017_C2-0001",1.10788075962238,0.00300000590662442,0.00959025864316124,2333.33333333333,833.333333333333
"GmWMC155_y2017_D1-0106",0.710220293368115,0.0282786429904239,0.00910348350683016,2733.33333333333,700
"GmWMC155_y2017_D2-0012",0.509133356976031,0.0107921835630776,0.0136270627339806,3133.33333333333,700
"GmWMC155_y2018_C1-0099",0.660655422045855,0.0166336387268067,0.010501669593513,2333.33333333333,900
"GmWMC155_y2018_C2-0022",0.896612864364827,0.00838437815775682,0.00952898906650824,2866.66666666667,966.666666666667
"GmWMC155_y2018_D1-0113",0.074938382159879,0.0289671693438206,0.00409149387402831,3000,700
"GmWMC155_y2018_D2-0108",0.114031262523159,0.0227169713268376,0.00554927030980377,2466.66666666667,700
"GmWMC155_y2019_W1-0053",1.04917316028693,0.0175041238691003,0.00813622378437403,3133.33333333333,900
"GmWMC155_y2019_W4-0010",0.434583636386847,0.019409848780568,0.00933412379955068,2333.33333333333,900
"GmWMC156_y2017_C1-0126",1.95835856898498,0.0141058132679738,0.00671684020110107,2600,950
"GmWMC156_y2017_C2-0053",2.54303086296952,0.0158246292009379,0.00822816259117445,2600,950
"GmWMC156_y2017_D1-0114",0.627966208635579,0.00887779949660241,0.00705647619876513,1800,750
"GmWMC156_y2017_D2-0070",0.298376409006308,0.020245472838068,0.0123853994950362,2600,683.333333333333
"GmWMC156_y2018_C1-0162",0.798770409703534,0.0235199468334645,0.0109180530395771,1800,816.666666666667
"GmWMC156_y2018_C2-0074",0.72980272485415,0.00317077761828345,0.00885249485710792,1933.33333333333,883.333333333333
"GmWMC156_y2018_D1-0194",0.0306516533213471,0.0239615675616587,0.0060816882582035,1800,550
"GmWMC156_y2018_D2-0147",0.044695389090388,0.0224671192386553,0.00425969401092494,2600,750
"GmWMC156_y2019_W1-0086",0.773098617682589,0.0127117303494643,0.00926557734602803,2333.33333333333,883.333333333333
"GmWMC156_y2019_W4-0075",0.0576412046557275,0.0167144871462976,0.0043332561811235,2066.66666666667,950
"GmWMC157_y2018_C1-0035",0.60055829344109,0.0184566862690382,0.0101105122090621,2066.66666666667,900
"GmWMC157_y2018_C2-0170",0.453515559659026,0.018322599508493,0.0109403669151741,2066.66666666667,833.333333333333
"GmWMC157_y2018_D1-0114",0.0357714990304489,0.00309497261924675,0.00417735496585511,1266.66666666667,966.666666666667
"GmWMC157_y2018_D2-0013",0.0182786679223371,0.0030000001604381,0.00383818296597938,1266.66666666667,966.666666666667
"GmWMC157_y2019_W1-0153",0.397724969793058,0.0274179630068863,0.0069370002023649,1266.66666666667,1100
"GmWMC157_y2019_W4-0179",0.0663992453954077,0.0146984003304179,0.00462725087707683,1266.66666666667,1100
"GmWMC159_y2017_C1-0112",1.52443156477009,0.00690063153389084,0.00701691342433709,1533.33333333333,966.666666666667
"GmWMC159_y2017_C2-0165",2.48565961412454,0.0253502634429507,0.00590524463163604,1533.33333333333,1100
"GmWMC159_y2017_D1-0018",0.686686046025916,0.0175005561248876,0.00901822469665032,1533.33333333333,700
"GmWMC159_y2017_D2-0075",0.519552717083347,0.00306302067368812,0.0101159274284914,1800,700
"GmWMC159_y2018_C1-0133",0.691828319223693,0.0032662898117287,0.00790645313831473,1666.66666666667,900
"GmWMC159_y2018_C2-0140",1.91062960798635,0.00301088492962971,0.00566176358084786,1800,1100
"GmWMC159_y2018_D1-0097",0.0617259255234966,0.00300000879365322,0.0056777437838515,1400,700
"GmWMC159_y2018_D2-0001",0.0399919092113285,0.00316728892710272,0.00395327556268528,1266.66666666667,1033.33333333333
"GmWMC159_y2019_W1-0047",0.676742808369481,0.00721664539055461,0.00790347790920545,1800,966.666666666667
"GmWMC159_y2019_W4-0165",0.143013780100886,0.0070560321099479,0.00648796205339628,1266.66666666667,1033.33333333333
"GmWMC160_y2018_C1-0002",0.972090040973415,0.00448998288439643,0.007909596224944,1800,966.666666666667
"GmWMC160_y2018_C2-0075",0.681763633385228,0.0293589353110229,0.0119388584873095,1666.66666666667,766.666666666667
"GmWMC160_y2018_D1-0124",0.0261242694017633,0.00300000013055514,0.00594855048382354,1266.66666666667,700
"GmWMC160_y2018_D2-0101",0.013794129735883,0.00308957535855812,0.00200000020446458,1400,966.666666666667
"GmWMC160_y2019_W1-0075",0.500568303416333,0.0128072129837887,0.00741369072615244,1266.66666666667,1033.33333333333
"GmWMC160_y2019_W4-0029",0.120042195591492,0.00622490441684858,0.00691942908003677,1266.66666666667,1100
"GmWMC162_y2017_C1-0141",2.31615664152335,0.0174136583957678,0.00699610536347986,2333.33333333333,950
"GmWMC162_y2017_C2-0094",2.45687781151331,0.0224000587416747,0.007731387659046,1666.66666666667,950
"GmWMC162_y2017_D1-0189",0.577541402729173,0.0257695668339045,0.0107438987903977,2200,750
"GmWMC162_y2017_D2-0057",0.622101180866619,0.0222705593651809,0.0105388410350299,2333.33333333333,750
"GmWMC162_y2018_C1-0071",0.653699366902079,0.00581790112740914,0.00861027204322553,1533.33333333333,883.333333333333
"GmWMC162_y2018_C2-0112",1.38581397424579,0.00322854949876381,0.00661123647155734,1666.66666666667,950
"GmWMC162_y2018_D1-0070",0.1242948829787,0.0202437920504495,0.0057282166783889,2066.66666666667,616.666666666667
"GmWMC162_y2018_D2-0197",0.269825240383428,0.027294540317553,0.00442847991991331,2333.33333333333,950
"GmWMC162_y2019_W1-0176",0.796342928123721,0.00647705612281483,0.00926162669335272,1533.33333333333,750
"GmWMC162_y2019_W4-0100",0.235995082557565,0.01357729131623,0.00530369524880069,2200,950
"GmWMC163_y2018_C1-0045",0.844805775758713,0.00390751994424111,0.00740957554428002,1533.33333333333,966.666666666667
"GmWMC163_y2018_C2-0053",0.608901709957162,0.00323668465570294,0.00867601878063923,1800,833.333333333333
"GmWMC163_y2018_D1-0125",0.0711126834559377,0.0030000027447792,0.00561796603393367,1400,700
"GmWMC163_y2018_D2-0018",0.0427151589628543,0.0039456302489855,0.0060744041707705,1666.66666666667,700
"GmWMC163_y2019_W1-0058",0.432548993575994,0.0234320606066556,0.00784884157910375,1666.66666666667,966.666666666667
"GmWMC163_y2019_W4-0105",0.162466795740985,0.0161475700010089,0.00575490960234675,1266.66666666667,1100
"GmWMC164_y2017_C1-0111",1.99927996985367,0.00570141469307093,0.00722557046235197,1533.33333333333,950
"GmWMC164_y2017_C2-0127",1.4840729074226,0.0128356836805876,0.00536220772325873,1533.33333333333,950
"GmWMC164_y2017_D1-0159",0.573623060208823,0.00574815194732312,0.00782871766588505,1933.33333333333,683.333333333333
"GmWMC164_y2017_D2-0130",0.453808000052336,0.0251562047951148,0.00921817338023517,1533.33333333333,683.333333333333
"GmWMC164_y2018_C1-0040",1.47192678659859,0.0155362017053087,0.00728443488846053,2066.66666666667,950
"GmWMC164_y2018_C2-0035",1.53954409424428,0.0166901223502793,0.0072506450749171,2333.33333333333,950
"GmWMC164_y2018_D1-0003",0.0542959729026012,0.0266878178850375,0.00200000003987148,1533.33333333333,550
"GmWMC164_y2018_D2-0007",0.0868218404377551,0.00300000643711319,0.00574061864269685,1533.33333333333,550
"GmWMC164_y2019_W1-0017",1.22287953152899,0.0123122770088726,0.00672230109498887,2066.66666666667,950
"GmWMC164_y2019_W4-0162",0.248567661416474,0.0132570923019947,0.00448372843277726,2200,950
"GmWMC165_y2017_C1-0188",2.81344084069818,0.00300000018062014,0.00691812228227155,2600,966.666666666667
"GmWMC165_y2017_C2-0150",0.859279628516861,0.0117275792134335,0.00397613532472149,2733.33333333333,1100
"GmWMC165_y2017_D1-0095",0.325670584824642,0.0285550797242319,0.0103311625722368,2600,700
"GmWMC165_y2017_D2-0179",0.17802192442785,0.0287327320448465,0.011873564325863,2600,700
"GmWMC165_y2018_C1-0003",1.30866425326307,0.00300000095363851,0.0084831145034508,2600,966.666666666667
"GmWMC165_y2018_C2-0043",0.884606019045759,0.028006969686023,0.00982100379786836,2600,900
"GmWMC165_y2018_D1-0180",0.0514706267270375,0.0156841637289563,0.00265005703501039,3400,700
"GmWMC165_y2018_D2-0092",0.0565689924948539,0.00300000371572637,0.00617734573027724,2600,700
"GmWMC165_y2019_W1-0033",0.904946327949467,0.0212428896383276,0.00839282281514456,2600,900
"GmWMC165_y2019_W4-0117",0.203559445405502,0.0109900817714221,0.00766511709059029,2733.33333333333,900
"GmWMC166_y2017_C1-0193",2.63982395718634,0.0143179768047241,0.00710478758029092,3400,966.666666666667
"GmWMC166_y2017_C2-0076",3.189155697485,0.0285250690754297,0.00534710784999518,2600,1100
"GmWMC166_y2017_D1-0180",0.40448597505342,0.0152910153550864,0.0199999903974143,3400,700
"GmWMC166_y2017_D2-0093",0.393311920685066,0.0228377429134062,0.0181836635294689,2600,700
"GmWMC166_y2018_C1-0082",0.58476954440029,0.0149813089251045,0.00973491925495226,2600,833.333333333333
"GmWMC166_y2018_C2-0196",0.80926165342898,0.0169815685939124,0.0103983045618648,2733.33333333333,766.666666666667
"GmWMC166_y2018_D1-0183",0.0400465464316265,0.00390995345875465,0.00200000029962307,3400,700
"GmWMC166_y2018_D2-0152",0.032815090415161,0.00565553703585136,0.00200000007262676,3400,700
"GmWMC166_y2019_W1-0056",0.75654983669058,0.0210478587342873,0.00922582928927221,2600,900
"GmWMC166_y2019_W4-0120",0.195204720745631,0.0253206743209317,0.00485158682319291,3133.33333333333,1033.33333333333
"GmWMC168_y2017_C1-0022",1.72874370749912,0.0290784415258366,0.0071231933623577,2066.66666666667,966.666666666667
"GmWMC168_y2017_C2-0005",2.44040154858783,0.0224723981140884,0.00596696115805933,2066.66666666667,1033.33333333333
"GmWMC168_y2017_D1-0182",0.392592742602521,0.026983960234403,0.00975851119505959,2066.66666666667,700
"GmWMC168_y2017_D2-0065",0.443240269044363,0.027476180336457,0.0133082481560579,2066.66666666667,700
"GmWMC168_y2018_C1-0128",0.903547149880624,0.00326181737557397,0.00688583632536271,1666.66666666667,966.666666666667
"GmWMC168_y2018_C2-0124",1.0862397744436,0.00322610905614882,0.00609175237818533,1666.66666666667,1033.33333333333
"GmWMC168_y2018_D1-0058",0.0623571881001497,0.00300022845146554,0.00604668632913354,1400,700
"GmWMC168_y2018_D2-0173",0.0621485898477376,0.018755652163714,0.00539593999188773,1266.66666666667,700
"GmWMC168_y2019_W1-0180",0.757114325831439,0.00607953821857993,0.00930508371507125,1266.66666666667,833.333333333333
"GmWMC168_y2019_W4-0160",0.19097099310281,0.0147023344505889,0.00617081164010625,1266.66666666667,1100
"GmWMC169_y2017_C1-0143",1.37978053555905,0.00303999879949438,0.00536819170029839,1533.33333333333,950
